MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LandSlope,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,IsRemod,BltRemodDiff,BsmtUnfRatio,TotalSF,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice
190,75.0,11625,1,1,3,3,0,2,5,4,1965,1965,0,9,6,0.0,3,4,2,4,4,2,1,841.0,6,0.0,198.0,1039.0,0,1,1039,0,0,1039,1.0,0.0,1,1,3,1,3,6,6,0,3,1965.0,3,2.0,504.0,5,5,2,0,0,0,0,0,0,3,4,0,4,2010,0,0,0.19056785370548604,2078.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,131500
20,81.0,9672,1,1,3,3,0,2,6,5,1984,1985,0,6,10,0.0,3,4,2,2,4,3,2,338.0,6,0.0,702.0,1040.0,4,1,1097,0,0,1097,0.0,0.0,2,0,3,1,3,6,6,0,3,1986.0,3,2.0,480.0,5,5,2,0,0,0,0,0,0,3,0,0,5,2010,1,1,0.675,2137.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,152000
20,70.0,7931,1,1,3,3,0,2,5,5,1959,1959,0,3,10,0.0,3,4,1,4,4,3,1,1148.0,6,0.0,0.0,1148.0,4,1,1148,0,0,1148,1.0,0.0,1,0,3,1,3,6,6,0,3,1959.0,3,1.0,672.0,5,5,2,0,0,0,0,0,0,3,0,0,7,2009,0,0,0.0,2296.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,132500
20,72.0,8640,1,1,3,3,0,2,7,5,2007,2008,0,12,13,0.0,2,4,2,0,4,3,6,0.0,6,0.0,1372.0,1372.0,0,1,1372,0,0,1372,0.0,0.0,2,0,3,1,2,6,6,0,3,2008.0,0,2.0,529.0,5,5,2,0,140,0,0,0,0,3,4,0,5,2008,1,1,1.0,2744.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,250580
20,73.0,8750,1,1,0,3,0,2,5,6,1970,1970,0,8,8,76.0,3,4,1,4,4,3,1,828.0,6,0.0,174.0,1002.0,4,1,1002,0,0,1002,1.0,0.0,1,0,3,1,3,5,6,0,3,1973.0,3,2.0,902.0,5,5,2,0,0,0,0,0,0,3,2,0,8,2009,0,0,0.17365269461077845,2004.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,148500
20,67.0,10656,1,1,0,1,0,2,8,5,2006,2007,0,12,13,274.0,2,4,2,2,4,0,6,0.0,6,0.0,1638.0,1638.0,0,1,1646,0,0,1646,0.0,0.0,2,0,3,1,2,6,6,1,2,2007.0,2,3.0,870.0,5,5,2,192,80,0,0,0,0,3,4,0,11,2007,1,1,1.0,3284.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,248900
20,85.0,6970,1,1,3,3,0,2,4,5,1961,1961,0,12,13,0.0,3,4,1,4,4,3,0,932.0,6,0.0,108.0,1040.0,4,1,1120,0,0,1120,1.0,0.0,1,1,3,1,1,5,6,0,3,1961.0,2,2.0,544.0,5,5,2,168,0,0,0,0,0,3,4,400,5,2007,0,0,0.10384615384615385,2160.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,129000
60,65.0,14762,1,1,1,3,0,5,5,6,1948,1950,0,9,10,0.0,3,4,3,3,2,4,4,0.0,4,0.0,0.0,0.0,2,1,1547,720,53,2320,0.0,0.0,2,0,2,1,3,7,6,1,5,1979.0,3,2.0,672.0,5,5,1,120,144,0,0,0,0,3,4,0,5,2006,1,2,0.0,2267.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,169000
60,80.0,9938,1,1,3,3,0,5,7,5,1993,1994,0,8,8,246.0,2,4,2,2,4,3,2,750.0,6,0.0,300.0,1050.0,0,1,1062,887,0,1949,1.0,0.0,2,1,3,1,2,8,6,1,5,1993.0,0,2.0,574.0,5,5,2,156,90,0,0,0,0,3,0,0,6,2010,1,1,0.2857142857142857,2999.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,236000
20,60.0,6600,1,1,3,3,0,2,5,5,1962,1962,0,8,8,0.0,3,4,1,4,4,3,6,0.0,6,0.0,894.0,894.0,2,0,894,0,0,894,0.0,0.0,1,0,2,1,3,5,6,0,3,1962.0,3,1.0,308.0,5,5,2,0,0,0,0,0,0,3,4,0,8,2009,0,0,1.0,1788.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,109500
60,70.0,8750,1,1,3,3,0,5,6,5,1998,1998,0,12,13,116.0,3,4,2,2,4,3,2,505.0,6,0.0,299.0,804.0,0,1,804,878,0,1682,0.0,0.0,2,1,3,1,2,7,6,0,3,1998.0,2,2.0,523.0,5,5,2,0,77,0,0,0,0,3,4,0,6,2010,0,0,0.3718905472636816,2486.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,200500
20,74.0,8892,1,1,3,3,0,2,5,7,1953,1996,0,14,15,0.0,2,4,4,4,4,0,6,0.0,6,0.0,105.0,105.0,2,1,910,0,0,910,0.0,0.0,1,0,3,1,2,5,6,0,3,1953.0,3,2.0,414.0,5,5,2,196,0,150,0,0,0,3,1,0,10,2008,1,43,1.0,1015.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,116000
40,60.0,12144,1,1,3,3,0,2,5,7,1949,1950,0,6,6,0.0,2,4,1,4,4,3,5,375.0,6,0.0,457.0,832.0,2,1,1036,0,232,1268,0.0,0.0,1,0,3,1,3,6,6,1,2,1949.0,3,1.0,288.0,5,5,2,0,28,0,0,0,0,3,4,0,9,2009,1,1,0.5492788461538461,1868.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,133000
50,52.0,5720,1,1,3,3,0,0,5,6,1941,1950,0,13,14,0.0,3,4,1,4,4,3,6,0.0,6,0.0,676.0,676.0,0,1,676,455,0,1131,0.0,0.0,1,1,3,1,3,5,6,0,3,1941.0,3,1.0,200.0,5,5,2,26,0,0,0,0,0,3,4,0,8,2009,1,9,1.0,1807.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,66500
60,75.0,9000,1,1,3,3,0,5,8,5,2007,2007,0,5,5,0.0,2,4,2,2,4,0,2,64.0,6,0.0,1120.0,1184.0,0,1,1184,1426,0,2610,0.0,0.0,2,1,4,1,0,11,6,1,2,2007.0,0,2.0,550.0,5,5,2,208,364,0,0,0,0,3,4,0,8,2007,0,0,0.9459459459459459,3794.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,303477
20,94.0,25286,1,1,3,1,1,2,4,5,1963,1963,0,6,10,0.0,3,4,2,4,4,1,0,633.0,6,0.0,431.0,1064.0,2,1,1040,0,0,1040,1.0,0.0,1,0,3,1,3,5,6,0,3,1963.0,3,2.0,648.0,5,5,2,0,0,0,0,0,0,3,4,0,1,2007,0,0,0.4050751879699248,2104.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,132250
60,74.0,8834,1,1,3,3,0,5,9,5,2004,2005,0,12,13,216.0,2,4,2,0,4,3,2,1170.0,6,0.0,292.0,1462.0,0,1,1462,762,0,2224,1.0,0.0,2,1,4,1,0,10,6,1,2,2004.0,0,3.0,738.0,5,5,2,184,0,0,0,0,0,3,4,0,6,2009,1,1,0.1997264021887825,3686.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,350000
85,88.0,11782,1,1,0,3,0,6,5,7,1961,1995,0,6,6,0.0,3,4,1,4,4,0,0,899.0,6,0.0,210.0,1109.0,4,1,1155,0,0,1155,1.0,0.0,1,0,3,1,2,6,3,0,3,1987.0,3,2.0,576.0,5,5,2,192,0,0,0,0,0,3,2,400,6,2010,1,34,0.18935978358881875,2264.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,148000
20,70.0,7000,1,1,0,3,0,2,5,8,1978,2005,0,12,13,90.0,2,2,1,4,4,3,0,646.0,6,0.0,218.0,864.0,0,1,864,0,0,864,1.0,0.0,1,0,3,1,3,6,6,0,3,1978.0,3,1.0,336.0,5,5,2,0,0,0,0,0,0,3,1,0,7,2009,1,27,0.2523148148148148,1728.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,136500
20,60.0,7024,1,1,3,3,0,2,5,5,2005,2006,0,12,13,0.0,3,4,2,0,1,3,0,980.0,6,0.0,110.0,1090.0,2,1,1090,0,0,1090,1.0,0.0,1,1,2,1,3,5,6,0,3,2005.0,0,2.0,450.0,5,5,2,0,49,0,0,0,0,3,4,0,6,2007,1,1,0.10091743119266056,2180.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,157000
50,44.0,13758,1,1,0,3,0,0,7,5,1990,1991,0,6,6,117.0,2,2,1,2,4,2,3,902.0,6,0.0,254.0,1156.0,0,1,1187,530,0,1717,0.0,0.0,2,1,3,1,2,7,6,1,5,1990.0,2,2.0,400.0,5,5,2,168,36,0,0,0,0,3,4,0,4,2007,1,1,0.21972318339100347,2873.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,187500
60,65.0,9636,1,1,0,3,0,5,6,5,1992,1993,0,12,13,0.0,3,4,2,2,4,3,6,0.0,6,0.0,808.0,808.0,2,1,808,785,0,1593,0.0,0.0,2,1,3,1,3,7,6,1,5,1993.0,2,2.0,389.0,5,5,2,342,40,0,0,0,0,3,2,0,12,2009,1,1,1.0,2401.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,178000
75,60.0,6204,1,1,3,0,0,3,4,5,1912,1950,0,13,14,0.0,2,4,2,4,0,3,6,0.0,6,0.0,795.0,795.0,4,0,954,795,481,2230,1.0,0.0,1,0,5,1,3,10,6,0,3,1997.0,3,1.0,440.0,5,2,2,0,188,0,0,0,0,3,4,0,3,2006,1,38,1.0,2544.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,118500
20,65.0,7150,1,1,3,3,0,2,5,5,1967,1967,0,6,6,60.0,3,4,1,4,4,3,1,432.0,6,0.0,460.0,892.0,4,1,892,0,0,892,0.0,0.0,1,0,3,1,3,5,6,0,3,1967.0,2,1.0,288.0,5,5,2,0,0,0,0,0,0,3,1,0,7,2009,0,0,0.515695067264574,1784.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,100000
120,50.0,5119,1,1,0,3,0,2,9,5,1999,2000,0,8,8,60.0,2,4,2,0,4,0,2,1238.0,6,0.0,460.0,1698.0,0,1,1709,0,0,1709,1.0,0.0,2,0,2,1,2,5,6,1,5,1999.0,0,2.0,506.0,5,5,2,97,65,0,0,0,0,3,4,0,1,2008,1,1,0.270906949352179,3407.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,328900
90,70.0,8393,1,1,3,3,0,2,5,5,1959,2005,0,8,8,122.0,3,4,1,4,4,3,3,528.0,6,0.0,1098.0,1626.0,0,1,1712,0,0,1712,0.0,0.0,2,0,4,2,3,8,6,0,3,2005.0,0,2.0,588.0,5,5,2,272,54,0,0,0,0,3,4,0,6,2006,1,46,0.6752767527675276,3338.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,145000
